scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S6_over,200,3.0,0.2,80,1.0,0.0,0.6273565300708883,0.06363903392851912,1.822761323772562,0.054447114059957696,-1.2845006685189668,0.06292967008612349,0.538260655253595,0.0180308127076354
S6_over,200,3.0,0.1,80,1.0,0.0,0.6273565300708883,0.06363903392851912,1.8285375502772283,0.054447114059957676,-1.2902768950236332,0.06292967008612348,0.538260655253595,0.0180308127076354
S6_over,200,3.0,0.05,80,1.0,0.0,0.6273565300708883,0.06363903392851912,1.8343137767818944,0.05444711405995768,-1.2960531215282993,0.06292967008612348,0.538260655253595,0.0180308127076354
S6_over,500,0.3,0.2,80,1.0,0.0,0.5492932733203665,0.039869887268024005,0.26255136130401857,0.030259596712242813,0.278720120131765,0.03587727931127297,0.5412714814357835,0.011156742925170982
S6_over,500,0.3,0.1,80,1.0,0.0,0.5492932733203665,0.039869887268024005,0.28565626732268345,0.030259596712242817,0.2556152141131001,0.03587727931127297,0.5412714814357835,0.011156742925170982
S6_over,500,0.3,0.05,80,1.0,0.0,0.5492932733203665,0.039869887268024005,0.3087611733413482,0.030259596712242813,0.2325103080944353,0.03587727931127297,0.5412714814357835,0.011156742925170982
S6_over,500,1.0,0.2,80,1.0,0.0,0.5901082893520216,0.03932234802813613,0.644057576353899,0.0343885740366209,-0.0798719631169427,0.038524600072895036,0.5641856132369563,0.014050476589195894
S6_over,500,1.0,0.1,80,1.0,0.0,0.5901082893520216,0.03932234802813613,0.6509890481594984,0.0343885740366209,-0.08680343492254217,0.038524600072895036,0.5641856132369563,0.014050476589195894
S6_over,500,1.0,0.05,80,1.0,0.0,0.5901082893520216,0.03932234802813613,0.6579205199650979,0.0343885740366209,-0.0937349067281416,0.038524600072895036,0.5641856132369563,0.014050476589195894
S6_over,500,3.0,0.2,80,1.0,0.0,0.5925205002542908,0.03882384322877838,1.8651829892310672,0.03452286465636825,-1.2985626277427849,0.03874874619449973,0.5666203614882825,0.013361425318528939
S6_over,500,3.0,0.1,80,1.0,0.0,0.5925205002542908,0.03882384322877838,1.8674934798329335,0.03452286465636824,-1.3008731183446511,0.03874874619449973,0.5666203614882825,0.013361425318528939
S6_over,500,3.0,0.05,80,1.0,0.0,0.5925205002542908,0.03882384322877838,1.8698039704348002,0.03452286465636825,-1.3031836089465176,0.03874874619449973,0.5666203614882825,0.013361425318528939
S6_over,1000,0.3,0.2,80,1.0,0.0,0.5655547143567045,0.03252667286891063,0.2576546400088303,0.022284747867814866,0.3126054620068343,0.027285952714631672,0.5702601020156646,0.01037842302756568
S6_over,1000,0.3,0.1,80,1.0,0.0,0.5655547143567045,0.03252667286891063,0.2692070930181627,0.02228474786781486,0.30105300899750187,0.02728595271463167,0.5702601020156646,0.01037842302756568
S6_over,1000,0.3,0.05,80,1.0,0.0,0.5655547143567045,0.03252667286891063,0.2807595460274951,0.022284747867814866,0.2895005559881695,0.02728595271463167,0.5702601020156646,0.01037842302756568
S6_over,1000,1.0,0.2,80,1.0,0.0,0.5766390203350582,0.029986563939278264,0.6520151391292919,0.027557026314236833,-0.07253740952626271,0.02959875860856297,0.5794777296030291,0.009247371560513135
S6_over,1000,1.0,0.1,80,1.0,0.0,0.5766390203350582,0.029986563939278264,0.6554808750320914,0.027557026314236847,-0.07600314542906242,0.029598758608562988,0.5794777296030291,0.009247371560513135
S6_over,1000,1.0,0.05,80,1.0,0.0,0.5766390203350582,0.029986563939278264,0.6589466109348912,0.02755702631423685,-0.07946888133186217,0.029598758608562988,0.5794777296030291,0.009247371560513135
S6_over,1000,3.0,0.2,80,1.0,0.0,0.5767729853009878,0.029848520346423185,1.8861104003091835,0.028000657237406527,-1.3063452880810673,0.02978032044545762,0.5797651122281164,0.009106506174773866
S6_over,1000,3.0,0.1,80,1.0,0.0,0.5767729853009878,0.029848520346423185,1.8872656456101164,0.028000657237406523,-1.3075005333820005,0.029780320445457625,0.5797651122281164,0.009106506174773866
S6_over,1000,3.0,0.05,80,1.0,0.0,0.5767729853009878,0.029848520346423185,1.8884208909110498,0.028000657237406492,-1.3086557786829336,0.02978032044545759,0.5797651122281164,0.009106506174773866
